id,campus,00,01,02,03,04,05,06,07,08,09,r00,r01,final
30771,8,90,87,60,100,60,0,0,100,0,80,119,0,55
29294,8,90,39,60,100,60,100,60,100,0,100,114,0,102
30703,8,90,87,0,100,51,10,0,75,0,80,88,0,49
33789,8,90,77,0,100,0,0,0,75,0,0,98,0,39
29504,8,90,77,0,100,60,70,0,75,0,0,113,0,46
10883,7,0,0,0,0,0,0,0,0,0,0,0,0,13
23100,8,65,57,60,75,60,55,82,100,0,0,114,0,92
30640,8,65,87,0,100,60,80,0,100,0,0,107,75,94
27832,8,90,67,0,75,0,80,60,100,0,0,111,0,85
33785,8,90,67,0,100,60,10,8,75,0,60,100,0,43
27696,8,90,87,82,100,47,55,60,87,55,40,111,70,105
30499,8,65,77,0,100,0,0,0,0,0,0,100,0,29
27961,8,90,87,0,100,60,40,0,100,0,0,100,0,44
22617,8,0,0,0,0,0,0,0,0,0,0,0,0,0
27671,8,0,0,0,0,0,0,0,0,0,0,0,0,1
29501,8,0,63,0,0,60,10,0,100,0,0,107,0,26
29266,8,90,87,0,100,60,-42,0,100,0,80,112,0,51
30544,8,55,67,0,100,0,0,0,0,0,0,96,0,26
29487,8,12,0,0,0,0,0,0,0,0,0,0,0,1
27898,8,65,78,0,75,60,0,0,100,0,0,79,0,38
27734,8,90,57,0,0,0,0,0,0,0,0,106,0,22
23346,7,0,0,0,0,0,0,0,0,0,0,0,0,1
31999,7,90,77,0,100,60,0,0,100,0,80,103,0,50
30268,7,90,78,40,100,98,-42,60,100,0,0,110,0,51
26837,7,102,87,0,100,0,85,82,100,0,100,0,0,93
25205,7,87,77,25,97,60,65,0,100,0,80,115,0,94
31126,7,90,0,0,94,60,80,0,87,0,0,0,0,9
23660,1,90,62,60,100,57,95,22,0,0,0,88,0,43
32401,7,90,67,60,100,68,100,0,100,0,80,98,0,100
32388,7,0,0,0,0,0,0,0,0,0,0,0,0,1
25306,7,65,53,60,30,0,30,0,0,0,0,110,0,22
32434,7,0,0,0,0,0,0,0,0,0,0,0,0,1
19787,7,25,39,0,75,45,0,0,0,0,0,65,0,14
31996,7,0,0,0,0,0,0,0,0,0,0,0,0,1
25355,7,90,88,50,0,0,65,56,100,0,0,88,0,81
32360,7,45,36,55,75,60,0,0,75,0,80,64,0,34
20927,7,17,62,101,75,0,-42,0,0,0,0,0,0,5
25029,7,115,100,102,100,98,105,40,92,0,80,102,0,114
23470,7,0,0,0,0,0,0,0,0,0,0,0,0,1
25175,7,0,0,0,0,0,0,0,0,0,0,0,0,1
25178,7,90,87,104,50,60,75,40,100,0,40,64,0,90
20951,7,0,0,0,0,0,0,0,0,0,0,102,0,12
24657,7,0,82,80,100,0,65,0,100,0,0,112,0,44
30259,7,90,0,60,75,0,-42,0,100,0,0,102,0,36
32524,8,0,81,0,0,0,0,0,0,0,0,0,0,3
32846,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14890,1,0,0,0,0,0,50,0,37,0,0,106,0,15
25217,7,0,0,0,0,0,60,0,0,0,0,0,0,2
32928,7,90,0,12,0,0,0,0,0,0,0,0,0,3
31154,7,90,83,0,0,0,-42,0,0,0,0,115,0,26
23484,7,90,67,0,87,52,-42,0,100,0,0,100,0,40
24703,7,0,0,0,0,0,40,0,0,0,0,0,0,1
30219,7,87,87,15,37,64,90,34,50,0,0,100,0,75
30217,7,75,73,0,75,0,-42,0,100,0,0,65,0,31
31833,7,0,0,0,0,0,0,0,0,0,0,0,0,1
32464,7,25,43,50,100,60,75,0,65,0,82,64,0,76
26637,7,25,37,0,0,0,55,0,0,0,0,103,0,15
32163,7,90,57,0,100,0,85,0,100,0,80,112,0,89
31163,7,0,39,0,0,0,0,0,0,0,0,0,0,1
33788,8,77,77,60,75,60,10,0,0,0,0,112,0,38
27980,8,0,0,0,0,0,0,0,0,0,0,0,0,1
27984,8,90,45,72,75,80,90,0,100,0,82,88,0,96
28007,8,0,0,0,100,60,60,0,75,0,0,105,0,32
27959,8,90,77,0,100,100,75,0,100,0,80,114,0,102
33797,8,90,87,0,100,60,90,0,100,0,57,105,0,95
27845,8,0,0,0,0,0,0,0,0,0,0,106,0,12
22651,8,90,79,0,100,60,65,0,90,0,80,112,0,94
33584,8,90,85,0,75,42,30,0,100,0,0,96,0,39
22419,8,0,0,0,0,0,55,0,75,0,0,0,60,50
22567,8,0,0,0,0,0,0,0,0,0,0,0,0,16
10114,1,0,47,60,0,96,10,0,100,0,0,0,0,38
39118,8,0,0,0,0,0,0,0,0,0,0,0,0,43
39680,16,0,100,100,100,60,110,0,0,0,50,0,0,41
32361,7,87,87,15,75,60,80,28,100,0,25,113,0,88
38131,7,90,57,50,75,0,85,82,100,0,80,0,0,92
34719,7,10,0,0,0,0,60,0,0,0,0,100,0,15
42411,7,90,52,71,75,60,0,82,100,0,90,0,51,95
35055,7,90,87,20,100,96,105,50,100,0,45,105,0,100
36496,7,65,0,0,0,0,0,0,0,0,0,0,0,2
27958,8,0,0,0,100,0,10,0,0,0,0,0,0,3
27904,8,90,87,5,100,60,110,0,100,0,65,101,0,96
30624,8,65,87,40,100,60,110,0,75,0,80,115,0,95
33673,8,90,100,80,100,100,40,60,90,0,100,116,0,109
29486,8,0,0,0,0,0,0,0,0,0,0,0,0,1
22982,7,0,0,0,0,0,0,0,0,0,0,0,0,11
25294,7,0,89,0,0,0,0,0,0,0,0,0,0,18
24475,7,0,0,0,0,0,75,0,0,0,0,98,0,6
30701,8,125,87,60,100,60,90,0,100,0,100,98,0,106
39008,8,35,67,25,97,95,0,100,100,0,60,106,93,96
39158,8,125,87,35,100,60,110,70,100,0,100,115,0,107
39128,8,125,87,50,100,100,110,82,100,0,100,119,0,121
27729,8,0,0,0,0,0,0,0,0,0,0,0,0,1
37573,8,0,0,0,0,0,0,0,0,0,0,0,0,1
27918,8,90,77,40,75,60,0,40,100,0,100,119,0,89
30748,8,90,87,60,100,52,10,0,100,0,80,116,0,55
44585,8,90,82,60,100,100,110,60,100,0,80,0,93,114
35802,7,65,35,0,95,30,60,0,87,0,0,105,0,33
28033,8,77,57,60,100,100,95,0,100,0,100,0,0,95
19897,1,0,0,0,0,0,0,0,0,0,0,0,0,41
27168,1,0,0,0,0,0,45,0,0,0,0,0,0,1
43323,1,90,0,40,60,45,10,0,75,0,50,0,0,6
28910,1,0,0,0,0,0,0,0,0,0,0,0,0,1
43330,1,0,0,0,0,0,0,0,0,0,0,0,0,1
27506,1,125,67,40,92,100,90,28,75,0,70,102,0,95
26217,1,90,48,0,97,100,70,0,50,0,0,67,0,36
43321,1,115,0,32,100,0,0,0,0,0,0,106,0,27
44234,1,0,77,27,100,96,40,14,100,50,82,112,0,89
30423,9,90,67,0,60,60,70,0,55,0,50,54,0,75
30614,8,0,77,40,100,90,65,16,100,0,100,105,0,89
30927,9,90,82,40,75,82,80,40,55,0,65,79,0,91
33779,8,0,0,0,0,0,0,0,0,0,0,0,0,1
30908,9,105,100,60,100,86,10,0,100,0,80,93,0,58
11133,1,45,31,40,75,96,50,28,100,0,0,102,121,63
11184,1,101,55,0,100,73,15,16,100,0,40,96,0,63
11617,1,90,95,81,100,99,10,60,93,89,100,115,96,94
30970,9,90,90,85,75,60,100,60,100,0,80,101,0,112
29742,9,0,0,0,0,0,0,0,0,0,0,0,0,68
31022,9,90,55,0,75,60,60,0,75,0,80,54,0,84
29626,9,90,100,60,97,100,110,8,100,0,42,110,0,101
40782,1,125,50,0,100,80,80,0,100,0,65,91,0,95
29619,9,90,100,60,100,100,110,96,100,0,80,106,0,119
28946,1,0,0,0,0,0,45,0,0,0,0,96,0,11
43912,1,112,0,60,100,100,40,0,100,0,0,119,51,88
29767,9,77,57,15,100,66,10,34,100,0,65,101,0,81
26942,1,65,77,60,0,0,80,0,0,0,0,80,0,31
31047,9,87,10,60,100,57,80,40,75,0,40,0,0,74
30949,9,90,67,0,100,60,10,28,75,0,80,93,0,84
30959,9,125,100,82,75,60,55,28,75,0,80,108,0,104
30890,9,90,19,20,50,34,10,28,75,0,35,79,0,28
16131,1,90,52,60,75,60,10,50,75,0,80,77,0,93
30906,9,90,87,32,100,98,75,28,75,0,80,107,0,101
29624,9,65,57,7,72,45,60,0,75,0,32,106,0,68
30912,9,90,77,60,80,62,70,28,75,0,57,110,0,95
44242,1,65,15,5,0,0,55,0,0,0,0,0,0,3
43307,1,125,77,60,100,96,40,0,87,0,100,102,0,100
26649,7,90,87,0,100,96,90,0,100,0,100,100,0,103
26132,1,0,100,100,100,98,55,14,100,56,85,97,0,105
27376,1,45,0,0,100,0,110,0,0,0,0,0,0,5
33705,8,0,0,0,0,0,0,0,0,0,0,0,0,1
40660,1,125,82,65,100,60,40,0,100,0,80,98,0,95
37326,1,90,82,85,100,66,110,24,100,0,0,119,0,59
28844,1,87,39,25,100,28,10,0,0,0,0,59,0,22
25865,1,0,77,20,75,57,65,0,75,0,0,111,0,38
42622,1,90,100,72,100,100,80,32,100,0,90,59,51,110
40969,1,97,78,82,100,60,80,20,100,0,100,105,0,108
39934,1,0,0,0,0,0,10,0,0,0,0,106,0,12
43312,1,0,0,0,0,0,0,0,0,0,0,0,0,1
43332,1,0,0,0,72,0,10,0,0,0,0,0,0,2
43313,1,0,0,0,0,0,10,0,0,0,0,0,0,1
33035,1,115,88,103,100,100,55,12,100,0,100,0,0,101
43316,1,65,16,25,100,60,10,32,75,0,25,0,0,6
43306,1,90,47,5,75,52,80,0,40,0,0,0,0,7
30962,9,77,62,0,75,60,10,40,75,0,80,98,0,82
11931,1,90,0,53,98,94,70,28,100,0,100,100,0,75
26175,1,90,82,15,100,100,20,0,0,0,0,80,0,40
40613,9,90,87,60,100,100,75,60,100,0,100,114,0,114
16817,1,72,70,0,0,0,55,0,0,0,0,0,0,4
34566,7,0,0,0,0,0,0,0,0,0,0,0,0,1
40556,1,50,87,40,95,60,0,24,100,0,80,102,0,47
27019,1,0,0,0,0,0,0,0,0,0,0,97,0,11
44258,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28739,1,90,87,55,100,90,55,0,100,0,5,93,0,54
40136,1,120,78,83,0,96,80,92,100,0,100,112,0,113
28770,1,0,0,5,0,0,15,0,0,0,0,119,0,12
20439,1,90,87,22,0,0,20,0,0,0,0,98,0,25
24279,1,0,17,15,25,19,15,0,0,0,0,0,0,1
43965,1,0,0,0,0,0,0,0,0,0,0,119,0,12
33058,1,77,87,25,100,60,55,32,100,0,65,102,0,91
30784,8,0,52,0,0,0,0,0,0,0,0,0,0,2
33576,8,125,77,60,100,54,110,0,75,0,80,117,0,105
39140,8,125,100,105,100,100,10,60,100,0,100,119,0,112
19727,7,82,0,0,0,0,0,0,0,0,0,0,0,3
39668,16,0,0,0,0,0,0,0,0,0,0,0,0,1
11166,1,91,87,73,100,60,40,40,91,0,70,102,0,75
11250,1,90,87,15,100,60,40,28,100,0,70,96,0,69
44184,7,90,60,0,0,0,0,0,0,0,0,0,0,4
12443,1,90,87,60,100,60,90,40,91,0,65,102,0,81
13034,1,65,77,60,100,69,90,28,100,0,100,0,55,81
10966,1,73,80,56,96,55,10,28,91,0,35,79,0,69
11723,1,86,70,25,100,60,55,16,63,0,25,111,111,75
29453,8,125,72,60,100,60,80,40,87,0,40,105,0,92
10546,1,50,57,50,18,0,30,5,0,0,18,100,17,50
10316,1,50,50,50,50,30,10,5,25,3,0,0,0,50
10669,1,50,1,1,71,0,0,5,75,0,0,102,0,50
11534,1,65,67,5,100,60,-210,40,91,20,40,91,40,63
10794,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10434,1,50,33,0,63,0,0,5,93,0,5,115,0,50
30832,8,125,83,105,100,60,90,0,100,0,80,119,0,110
30660,8,90,57,40,100,100,110,0,100,0,90,74,0,96
29749,9,0,100,105,100,0,0,0,0,0,100,0,0,77
29681,9,87,67,50,100,80,25,12,75,0,50,98,0,89
18709,1,0,0,0,0,0,0,0,0,0,0,0,0,33
25725,1,125,0,0,0,0,0,0,0,0,0,114,0,37
33755,8,90,87,42,100,60,110,60,100,0,100,119,0,106
25900,1,77,36,10,75,30,70,32,75,0,65,0,0,21
29128,1,90,93,92,100,100,55,0,100,0,100,97,0,109
37162,9,90,0,60,37,0,10,0,0,0,0,0,0,4
37606,9,125,87,60,100,60,15,54,100,85,80,119,0,111
40721,9,125,0,15,100,60,55,26,100,0,100,77,0,86
37147,9,65,0,0,0,0,40,0,0,0,0,0,0,2
33003,1,125,100,104,100,100,10,100,100,0,100,119,0,116
10719,1,50,0,3,66,0,15,10,100,0,0,115,36,50
10120,1,70,10,35,83,5,10,5,75,0,6,90,17,50
11456,1,45,32,25,96,60,35,0,98,34,0,95,60,56
10758,1,50,50,50,0,0,0,0,55,0,21,15,15,50
10519,1,65,50,50,50,1,25,0,25,0,0,32,0,50
10275,1,50,8,0,56,15,15,0,55,0,28,98,0,50
10576,1,50,2,20,41,0,15,0,75,0,13,105,86,50
10859,1,50,2,6,75,45,40,2,56,0,12,116,4,50
10018,1,51,47,5,50,47,10,0,50,0,38,90,0,50
10043,1,97,66,0,93,37,0,2,75,0,6,130,0,56
10595,1,105,66,65,75,56,30,10,18,31,28,148,0,63
12206,1,90,67,11,100,100,90,16,100,0,40,98,33,69
11636,1,85,80,53,75,60,70,68,100,0,50,92,0,88
10098,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30510,8,0,0,0,0,0,0,0,0,0,0,0,0,2
34563,7,0,0,0,0,0,0,0,0,0,0,0,0,1
42813,16,107,0,0,100,0,80,0,0,0,0,0,0,48
12304,1,65,0,18,98,59,1,28,100,0,30,0,0,50
11163,7,90,71,25,75,52,95,16,95,69,20,106,101,81
35108,7,90,83,60,100,60,90,28,100,0,100,96,0,104
11143,1,125,73,0,100,60,40,0,100,0,80,106,0,69
12301,1,117,37,25,100,100,10,40,100,0,80,98,33,63
12495,1,90,61,0,88,60,95,0,100,0,80,98,45,75
13035,1,65,77,82,100,80,90,40,100,0,100,0,55,81
12204,1,45,25,40,92,58,45,28,100,0,80,89,0,56
12765,7,90,87,25,100,61,90,16,100,95,25,106,101,81
10344,1,125,60,0,93,58,100,40,100,0,65,111,51,81
12723,1,88,73,60,92,97,15,0,85,0,65,101,0,75
35091,1,0,0,0,0,0,-42,0,0,0,0,0,0,5
37555,9,90,77,15,100,96,90,0,75,0,65,73,0,93
37344,9,90,77,0,100,57,35,0,55,0,80,73,0,80
20448,1,115,0,0,100,100,30,40,87,0,85,119,0,85
39940,9,90,82,0,100,47,90,0,75,0,65,115,0,89
13004,2,100,90,50,100,60,0,20,0,0,0,0,0,56
37771,9,0,0,0,0,0,10,0,0,0,0,92,0,11
40113,9,0,87,0,100,46,90,0,55,0,35,77,0,69
12175,2,80,20,0,0,0,0,40,0,0,100,0,0,25
10949,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40273,9,90,67,0,100,96,100,0,87,0,80,92,0,98
37619,9,125,87,60,100,60,15,54,100,85,80,119,0,111
37693,9,12,47,0,87,78,15,0,100,41,37,75,0,32
14631,1,81,64,0,100,80,40,0,100,0,0,119,0,63
37633,9,90,87,0,100,100,100,0,100,0,0,119,0,56
38152,9,0,0,0,0,0,0,0,0,0,0,0,0,1
12563,1,0,0,0,0,0,40,0,0,0,0,0,0,0
11142,1,65,52,40,98,68,0,0,100,0,25,77,0,63
37347,9,90,15,0,100,57,80,0,55,0,45,119,0,76
10639,1,119,57,101,75,60,0,28,100,0,95,116,0,75
11426,1,75,72,60,70,100,40,29,100,0,80,100,0,75
12457,1,90,53,60,53,43,0,57,0,0,0,0,0,56
12895,2,100,80,40,90,20,0,10,0,0,0,0,0,38
12980,2,80,50,40,100,40,0,40,90,0,0,0,0,50
12976,2,100,20,20,0,20,0,20,70,0,0,0,0,25
10484,1,50,50,16,41,25,20,0,55,0,0,28,98,50
10458,1,50,32,10,32,58,0,0,50,0,0,51,0,50
10765,1,70,48,0,75,57,0,0,0,0,25,135,47,50
10438,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10437,1,111,61,53,73,60,10,40,75,53,86,61,46,81
10203,1,0,0,0,100,100,10,16,75,0,33,92,0,50
10881,1,50,50,50,50,0,0,0,0,0,0,0,43,50
10718,1,50,50,50,5,22,60,0,31,0,0,17,0,50
10360,1,50,50,50,25,41,55,10,25,0,2,7,27,50
10129,1,50,50,50,50,0,0,5,25,0,0,16,7,50
10336,1,50,50,50,50,20,10,1,12,0,12,29,35,50
10414,1,0,0,0,0,0,0,0,0,0,0,0,0,13
11628,1,65,63,40,100,57,55,28,100,0,40,98,53,75
10051,1,50,50,50,0,11,35,2,56,0,5,23,21,50
10911,1,50,50,50,25,0,0,2,25,0,0,4,61,50
10398,1,67,50,50,50,11,15,1,13,0,0,28,11,50
10726,1,50,50,50,65,7,10,0,16,0,10,0,0,50
10102,1,50,50,50,0,30,15,0,25,0,6,0,66,50
10735,1,50,50,50,12,7,10,0,37,0,0,71,0,50
10534,1,50,50,50,73,40,30,0,10,0,10,35,0,50
10716,1,50,50,50,75,0,0,0,25,0,0,31,0,50
10467,1,50,50,50,75,0,10,1,13,0,2,21,28,50
10271,1,90,50,50,50,0,0,0,0,0,0,0,0,50
10572,1,50,50,50,0,0,15,0,12,0,0,87,1,50
10334,1,94,1,0,0,0,0,0,0,0,0,0,0,13
10830,1,25,2,0,90,3,0,0,0,0,0,0,0,13
10196,1,0,0,0,0,0,0,0,0,0,0,0,0,13
10406,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37188,9,0,0,0,0,0,0,0,0,0,0,0,0,1
10150,1,50,50,50,50,0,10,5,40,0,0,0,0,50
10913,1,50,53,50,50,21,40,0,0,0,0,41,0,50
10234,1,50,50,50,20,55,0,0,0,0,0,20,0,50
10620,1,68,50,50,25,15,40,1,43,0,0,117,0,50
10739,1,50,55,20,62,15,10,0,0,0,0,101,0,50
10369,1,50,5,0,53,53,40,5,100,0,0,-6,45,50
10634,1,43,58,17,45,90,30,10,75,0,5,1,50,50
10249,1,50,50,20,50,30,40,10,75,0,0,30,10,50
10903,1,0,0,0,0,0,0,1,75,0,0,103,1,25
10623,1,50,50,50,47,18,10,0,47,0,17,18,70,50
10445,1,50,63,50,47,5,0,7,45,0,10,74,4,50
38992,8,65,78,60,83,0,0,0,100,0,0,106,0,39
12838,1,85,67,11,100,58,40,28,100,0,75,95,45,69
29434,8,0,0,0,0,0,0,0,0,0,0,0,0,1
25290,7,77,87,82,100,62,0,28,100,0,80,96,0,97
18278,5,65,77,26,86,57,20,20,75,0,0,54,0,63
44518,8,90,77,60,100,60,100,0,100,0,80,112,0,104
38920,8,90,87,0,100,74,50,18,100,0,80,116,0,95
12867,2,70,70,90,100,90,0,20,100,0,50,0,0,69
12860,2,100,100,40,100,90,0,50,100,0,80,90,0,75
12177,2,80,0,0,100,40,0,0,0,0,0,0,0,25
33641,8,0,0,0,0,0,0,0,0,0,0,0,0,1
44589,8,125,72,40,100,80,10,28,100,0,100,105,0,91
38980,8,90,47,25,100,0,0,0,0,0,0,-42,0,5
39068,8,90,87,82,100,100,10,0,100,0,0,110,0,55
44468,8,125,68,60,97,100,95,28,100,0,80,114,0,106
44671,8,90,87,0,100,100,0,112,100,0,100,117,0,105
44523,8,90,87,60,100,100,110,60,100,0,100,0,90,115
44549,8,90,87,60,100,70,110,40,100,0,100,105,90,115
41846,8,105,83,40,100,58,40,28,100,0,60,96,0,86
39176,8,90,77,37,100,60,110,0,100,0,80,89,0,98
44658,8,125,87,60,100,60,105,0,100,0,100,110,0,107
39022,8,25,0,0,0,0,0,0,0,0,0,113,0,12
44652,8,90,87,60,75,60,90,0,87,0,80,71,0,98
39030,8,90,87,17,100,0,105,0,75,0,0,96,0,47
44465,8,90,77,60,100,60,100,0,100,0,80,116,0,104
33586,8,0,0,0,0,0,0,0,0,0,0,0,0,1
29275,8,0,0,0,0,0,10,0,0,0,0,71,0,7
30627,8,107,47,60,100,80,70,92,100,0,80,112,0,105
41903,8,0,87,0,0,0,0,0,0,0,0,0,0,3
29355,8,65,47,0,0,0,0,0,0,0,0,105,0,15
38974,8,90,87,25,100,60,10,0,75,0,80,-42,0,42
39162,8,87,43,0,100,60,0,0,100,0,80,113,0,44
39025,8,90,87,105,100,60,100,72,100,0,80,115,0,115
41777,8,90,87,0,100,60,110,0,100,0,92,98,0,99
44505,8,0,75,40,100,76,40,0,100,0,72,105,0,79
44678,8,90,47,20,100,100,55,8,100,0,85,105,0,90
16004,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39148,8,90,87,60,100,100,0,0,100,0,80,115,0,59
39121,8,90,64,62,100,57,10,54,100,0,80,119,0,97
41902,8,65,100,82,100,60,110,60,100,0,100,119,0,112
12554,1,88,42,60,93,0,30,0,70,0,90,0,0,56
33639,8,65,72,72,100,92,15,0,100,0,80,119,0,51
11682,1,90,60,28,80,60,0,28,100,70,80,102,120,81
11593,1,125,80,0,100,98,80,0,100,0,100,115,0,75
12294,7,65,87,0,100,100,0,0,100,0,65,84,0,69
12400,1,73,80,0,100,60,40,0,100,0,0,96,0,63
33768,8,65,67,40,73,52,10,0,55,0,0,102,0,28
44502,8,115,87,0,100,51,10,60,100,0,0,0,0,41
30623,8,125,87,25,100,0,-42,40,0,0,65,105,0,38
44472,8,105,87,60,100,100,85,0,100,0,100,116,0,110
12859,2,100,100,50,100,90,0,50,100,0,80,90,0,81
12869,2,100,90,110,100,0,0,0,0,0,0,0,0,50
33268,1,90,87,0,100,60,45,0,100,0,100,86,0,89
35382,12,90,57,12,52,45,15,32,75,0,50,93,0,71
41566,12,12,1,7,0,0,15,0,50,0,0,100,0,15
41483,12,0,48,17,0,0,-42,0,0,0,0,100,0,12
33802,8,125,77,50,100,60,100,8,100,0,80,117,0,106
38539,12,65,77,10,75,60,80,48,100,0,70,100,0,89
41560,12,65,31,12,67,60,55,34,100,0,0,93,0,68
39100,8,0,0,0,0,0,0,0,0,0,0,0,0,1
10916,1,90,67,25,100,0,0,28,100,0,0,0,0,50
11051,1,90,83,25,100,60,10,21,100,0,30,88,0,63
10305,1,50,50,50,13,7,0,1,55,0,6,48,37,50
10195,1,50,50,2,50,11,10,0,37,0,0,56,0,50
10084,1,50,5,5,56,2,15,0,100,0,0,68,0,50
10680,1,70,2,23,95,58,40,10,75,0,0,102,0,56
10283,1,72,70,63,100,100,15,41,0,0,0,0,0,56
10279,1,44,65,16,100,92,35,15,75,0,5,140,1,56
10832,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10621,1,58,0,30,0,0,0,0,0,0,0,0,0,13
12148,2,90,20,20,100,90,0,40,100,0,90,0,0,56
10456,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12561,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10321,1,90,53,15,75,60,65,40,100,0,65,115,0,75
10992,7,90,87,60,100,60,95,60,90,0,50,80,0,88
11672,1,90,17,40,75,60,15,16,75,0,26,39,0,50
11912,1,90,80,0,100,60,95,40,100,0,70,0,0,69
11910,1,65,61,5,100,50,10,16,100,0,71,0,0,63
11045,1,81,53,40,100,60,0,28,100,56,0,107,0,69
10145,1,0,0,0,0,0,0,0,0,0,0,0,0,13
12855,2,50,0,0,0,0,0,0,0,0,0,0,0,13
12894,2,110,100,80,0,0,0,0,0,0,0,0,0,38
12130,2,100,100,100,100,90,0,50,100,0,50,0,0,75
12387,1,93,52,0,100,45,25,0,100,0,66,0,0,56
11072,1,65,67,40,75,45,40,8,55,0,40,93,0,56
10371,1,25,50,15,85,60,-210,10,100,55,0,0,0,56
11391,1,65,52,35,83,30,-210,5,75,0,0,0,0,50
11310,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12510,1,0,55,60,65,0,35,0,0,0,85,112,0,56
10475,1,50,50,50,50,2,35,0,0,0,40,13,0,50
10636,1,0,0,0,0,0,0,0,0,0,0,0,0,13
44540,8,90,72,5,100,60,80,16,87,0,80,107,0,94
44587,8,0,0,0,0,0,0,0,0,0,0,0,0,1
12202,1,90,63,35,100,60,40,16,100,67,80,90,15,75
38958,8,65,83,0,75,70,80,28,100,0,65,119,0,90
30851,8,125,62,25,100,100,50,60,100,0,25,112,0,93
29038,1,90,67,20,100,70,30,68,100,0,65,104,0,88
12471,1,0,0,0,0,0,80,0,0,0,0,0,0,6
11765,1,125,68,60,100,0,80,0,0,0,0,59,0,63
11041,1,65,60,5,75,15,25,0,75,0,25,0,0,50
10032,1,25,87,18,93,60,0,0,75,0,0,0,0,50
11240,1,90,41,40,75,45,40,16,100,0,25,109,0,50
11727,1,0,87,21,100,60,95,0,75,0,0,91,0,63
11880,1,75,87,60,97,100,80,60,100,0,0,108,0,81
39740,16,107,0,0,0,0,0,0,0,0,0,0,0,3
33648,8,125,87,60,100,100,40,40,100,0,100,101,0,101
30826,8,90,72,0,100,60,10,18,75,0,0,74,0,35
11413,1,101,25,15,91,60,85,0,55,0,0,100,0,63
15190,1,90,100,46,88,96,10,60,100,0,0,106,0,69
15174,1,109,72,60,100,60,90,40,45,0,46,106,0,69
15584,1,90,52,40,88,52,80,13,75,0,75,102,0,75
14634,1,25,26,0,80,60,15,0,83,0,0,75,0,50
15501,1,94,61,56,90,100,40,28,100,0,100,98,0,75
11750,1,45,64,41,75,100,10,22,100,0,40,86,70,63
16015,1,95,100,53,100,100,90,60,80,0,100,102,0,88
16280,2,90,100,53,100,100,0,0,100,0,0,119,0,69
16453,1,90,87,11,73,60,35,16,100,0,40,97,40,63
15155,1,0,77,53,95,60,90,0,100,0,50,57,0,75
14703,1,85,4,5,100,60,40,24,91,33,65,0,0,56
16068,7,118,70,60,100,56,70,22,100,0,50,110,0,81
12260,1,123,100,73,100,98,100,60,100,88,100,119,125,100
14742,7,25,0,18,98,22,100,8,100,73,20,83,0,56
16371,1,91,73,40,100,94,35,14,91,0,70,94,0,69
14762,1,90,87,40,91,60,40,21,100,70,25,111,0,69
11006,1,104,68,11,98,89,90,0,68,0,46,92,0,69
30559,8,100,83,70,100,100,35,98,100,0,0,119,0,100
16879,1,95,84,81,100,71,10,60,100,0,0,80,0,75
15667,1,73,68,60,100,100,20,40,100,0,95,110,110,81
14592,1,45,51,41,100,98,0,32,100,0,75,75,0,63
14821,1,88,68,102,100,98,50,60,100,47,100,92,0,88
15942,1,65,0,84,100,58,0,0,100,0,0,94,0,63
16224,2,96,95,53,100,57,0,0,0,0,0,0,0,69
15536,1,65,69,0,75,23,0,0,75,0,65,96,0,63
14929,7,88,53,60,100,60,15,0,100,0,0,104,0,69
15880,7,0,59,0,75,58,0,0,100,0,66,110,0,63
11732,7,88,77,30,91,78,10,0,100,0,0,92,0,63
16515,1,109,22,0,100,68,10,28,75,0,75,101,0,63
15992,1,65,0,38,100,100,105,65,100,0,80,110,0,75
15600,1,83,54,60,88,100,90,16,100,0,65,104,0,81
15037,1,0,96,60,100,0,70,0,100,0,70,68,0,69
14661,1,90,0,18,100,60,100,16,75,63,0,101,81,75
16750,1,90,80,0,94,96,70,28,100,0,61,93,0,75
16222,2,90,100,53,100,100,0,0,100,0,0,92,0,69
16166,2,0,0,0,0,0,0,0,0,0,0,0,0,0
16193,2,45,49,21,75,60,0,0,100,0,0,91,0,50
15388,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17715,1,90,46,25,75,60,65,28,75,0,20,0,0,28
17718,1,90,80,0,93,60,0,0,75,0,50,0,0,31
14925,1,90,50,6,63,60,10,0,55,0,15,68,0,63
15644,1,88,70,0,100,60,0,0,0,58,65,113,0,69
15604,1,105,85,15,100,89,10,0,100,0,0,106,0,63
15697,1,121,77,11,100,98,60,28,95,0,65,109,0,75
16580,1,45,73,18,100,45,10,16,100,0,65,106,0,56
16300,1,90,80,0,82,94,70,0,100,0,0,97,0,69
15160,1,90,87,0,99,88,30,0,83,0,0,0,86,63
16310,1,90,60,53,71,60,10,0,100,0,60,115,0,75
